2025-10-06 14:38:17.3758 ERROR 	DataAccessService. GetConnectionString. Exception:Accès au registre demandé non autorisé. 
2025-10-06 14:38:17.3758 ERROR 	DataAccessService. DisplayDataRetrievalAsync. Exception:EngineSettings must have Filename or DataStream as data source 
2025-10-06 14:38:17.3758 ERROR 	DataAccessService. GetConnectionString. Exception:Accès au registre demandé non autorisé. 
2025-10-06 14:38:17.3758 ERROR 	DataAccessService. DisplayDataRetrievalAsync. Exception:EngineSettings must have Filename or DataStream as data source 
2025-10-06 14:38:17.3758 ERROR 	DataAccessService. GetConnectionString. Exception:Accès au registre demandé non autorisé. 
2025-10-06 14:38:17.3758 ERROR 	DataAccessService. DisplayDataRetrievalAsync. Exception:EngineSettings must have Filename or DataStream as data source 
2025-10-06 14:38:17.3758 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:17.3799 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:17.3799 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:17.3799 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:17.3799 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:18.0047 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:18.0303 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:18.0303 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:18.0303 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:18.0303 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:18.0303 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:18.0368 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:18.0368 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:18.1390 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:18.1390 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:18.1390 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:18.2180 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:18.2180 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:18.2180 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:18.2180 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:18.2180 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:18.2180 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:18.2180 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:18.2180 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:18.2180 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:18.2180 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:18.2180 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:18.2180 ERROR 	RegistryCalls. GetDWORDQWORDValueFromRegistry. Exception:La clé de Registre spécifiée n'existe pas. 
2025-10-06 14:38:18.2244 DEBUG 	DisplaySvcInterface. GetDisplayColorData. No record found for displayId 8388688 
2025-10-06 14:38:18.3247 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:18.9480 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:18.9480 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:19.0364 INFO 	EscapeCallYangra. GetDPSParams 1 
2025-10-06 14:38:19.0662 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:19.0943 INFO 	EscapeCallYangra. GetDPSParams 1 
2025-10-06 14:38:19.1252 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:19.1836 INFO 	EscapeCallYangra. GetDPSParams 1 
2025-10-06 14:38:19.2765 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:19.3002 INFO 	EscapeCallYangra. GetDPSParams 1 
2025-10-06 14:38:19.3672 INFO 	CorePowerManager. GetAllInitializationFeatures. Queried properties for all adapters. Properties list: {"PowerFeatureSettings":[{"enabledDCFeatures":{"(DC, Balanced)":{"Reserved":false,"DPST":true,"LACE":true,"CXSR":false,"FBC":false,"GSV":true,"DPS":true,"RS":true,"PSR":true,"IPS":false,"SS":false,"DFPS":false,"ADT":false,"PVQC":false,"DCC":true,"SLPM":true,"DPSTLevel":6,"EPSM":true,"MinDpstLevel":1,"MaxDpstLevel":6,"DPSPARAMS":{"IsMFD":0,"IsSupportForStaticDRRS":0,"NumOfRefreshRates":1,"DpsRefreshRate0":0,"DpsRefreshRate1":0,"DpsRefreshRate2":0,"DpsRefreshRate3":0,"DpsRefreshRate4":0,"DpsRefreshRate5":0,"DpsRefreshRate6":0,"DpsRefreshRate7":0,"DpsRefreshRate8":0,"DpsRefreshRate9":0,"LastUserSelectedModeSetRR":144,"BaseLowRefreshRate":60,"DpsParamsReturnCode":0,"DpsRefreshRates":[60,0,0,0,0,0,2,0,0,0]},"AdaptiveBrightness":false}},"supportedDCFeatures":{"(DC, Balanced)":{"Reserved":false,"DPST":true,"LACE":true,"CXSR":false,"FBC":false,"GSV":true,"DPS":false,"RS":true,"PSR":true,"IPS":false,"SS":false,"DFPS":false,"ADT":false,"PVQC":false,"DCC":true,"SLPM":true,"DPSTLevel":6,"EPSM":true,"MinDpstLevel":1,"MaxDpstLevel":6,"DPSPARAMS":{"IsMFD":0,"IsSupportForStaticDRRS":0,"NumOfRefreshRates":1,"DpsRefreshRate0":0,"DpsRefreshRate1":0,"DpsRefreshRate2":0,"DpsRefreshRate3":0,"DpsRefreshRate4":0,"DpsRefreshRate5":0,"DpsRefreshRate6":0,"DpsRefreshRate7":0,"DpsRefreshRate8":0,"DpsRefreshRate9":0,"LastUserSelectedModeSetRR":144,"BaseLowRefreshRate":60,"DpsParamsReturnCode":0,"DpsRefreshRates":[60,0,0,0,0,0,2,0,0,0]},"AdaptiveBrightness":false}},"enabledACFeatures":{"(AC, Balanced)":{"Reserved":false,"DPST":true,"LACE":true,"CXSR":false,"FBC":false,"GSV":true,"DPS":true,"RS":true,"PSR":true,"IPS":false,"SS":false,"DFPS":false,"ADT":false,"PVQC":false,"DCC":true,"SLPM":true,"DPSTLevel":6,"EPSM":false,"MinDpstLevel":1,"MaxDpstLevel":6,"DPSPARAMS":{"IsMFD":0,"IsSupportForStaticDRRS":0,"NumOfRefreshRates":1,"DpsRefreshRate0":0,"DpsRefreshRate1":0,"DpsRefreshRate2":0,"DpsRefreshRate3":0,"DpsRefreshRate4":0,"DpsRefreshRate5":0,"DpsRefreshRate6":0,"DpsRefreshRate7":0,"DpsRefreshRate8":0,"DpsRefreshRate9":0,"LastUserSelectedModeSetRR":144,"BaseLowRefreshRate":60,"DpsParamsReturnCode":0,"DpsRefreshRates":[60,0,0,0,0,0,2,0,0,0]},"AdaptiveBrightness":false}},"supportedACFeatures":{"(AC, Balanced)":{"Reserved":false,"DPST":true,"LACE":true,"CXSR":false,"FBC":false,"GSV":true,"DPS":false,"RS":true,"PSR":true,"IPS":false,"SS":false,"DFPS":false,"ADT":false,"PVQC":false,"DCC":true,"SLPM":true,"DPSTLevel":6,"EPSM":false,"MinDpstLevel":1,"MaxDpstLevel":6,"DPSPARAMS":{"IsMFD":0,"IsSupportForStaticDRRS":0,"NumOfRefreshRates":1,"DpsRefreshRate0":0,"DpsRefreshRate1":0,"DpsRefreshRate2":0,"DpsRefreshRate3":0,"DpsRefreshRate4":0,"DpsRefreshRate5":0,"DpsRefreshRate6":0,"DpsRefreshRate7":0,"DpsRefreshRate8":0,"DpsRefreshRate9":0,"LastUserSelectedModeSetRR":144,"BaseLowRefreshRate":60,"DpsParamsReturnCode":0,"DpsRefreshRates":[60,0,0,0,0,0,2,0,0,0]},"AdaptiveBrightness":false}},"dcActivePlan":1,"acActivePlan":1,"_isConnectedStandby":true,"_platformType":3,"_adapterID":{"LowPart":74121,"HighPart":0}}]} 
2025-10-06 14:38:19.4142 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:22.7080 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
2025-10-06 14:38:23.8583 ERROR 	DriverEscapeBuilder. InvokeDriverEscape->D3DKMTEscape failed. Escape Code::207 Error Code: NotImplemented:0xC0000002 
